day,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
256,30.613,26.054,22.479,28.275,31.838,39.171,25.242,14.375,49.144,22.746,26.871,8.171,24.554,32.138,42.467,41.504,40.775,28.471,27.629,27.246,29.583,30.417,22.233,17.654,11.783,25.708,14.758,29.508,29.663,20.446,16.942,14.792,21.354,21.867,23.192,18.508,21.083,15.563,21.567,18.950,31.792,35.504,24.908,19.358,24.667,15.767,15.517,20.233,24.458,22.013,21.483,20.450,21.994,
257,27.654,24.121,22.217,27.588,23.125,35.479,30.142,14.850,59.447,22.200,26.067,25.840,33.296,39.646,40.296,36.104,42.983,32.475,16.617,33.354,30.783,33.692,22.058,12.875,13.129,28.046,15.688,29.825,29.508,26.042,23.713,14.729,25.063,19.242,22.925,14.125,18.754,17.296,22.925,23.217,25.608,40.692,23.579,17.517,27.000,22.708,21.238,22.900,21.242,25.621,25.108,20.029,23.767,
258,25.079,24.533,23.371,23.363,27.458,36.592,33.538,23.242,49.118,15.804,26.113,25.029,35.350,34.417,37.775,34.100,24.292,27.742,16.788,29.238,29.875,34.433,21.771,13.338,12.808,27.658,19.017,34.467,28.138,22.867,22.504,14.504,16.129,21.425,37.213,14.054,13.754,18.163,16.875,27.625,27.521,39.463,25.579,17.308,19.658,22.117,24.358,30.179,23.471,26.213,22.063,16.442,24.300,
259,26.696,22.400,28.921,22.513,30.088,35.963,36.375,18.742,44.705,16.679,38.808,26.252,40.629,34.288,37.846,36.196,25.854,24.375,17.875,26.488,19.558,37.088,22.638,13.388,11.321,26.192,18.396,41.388,28.525,23.129,24.446,13.513,18.925,18.971,37.088,13.413,15.900,17.121,16.108,25.558,21.971,40.338,18.917,19.925,16.925,28.008,23.033,28.292,20.933,24.863,17.196,20.579,20.622,
260,25.188,18.621,29.667,25.271,28.675,37.713,35.925,13.808,31.733,19.329,17.667,35.946,38.467,33.642,31.592,34.504,46.346,24.371,21.313,27.792,27.842,35.408,23.421,12.946,13.067,23.500,15.579,42.608,37.479,24.108,25.225,13.492,23.471,16.958,36.829,13.333,15.971,17.029,19.100,23.754,26.146,38.275,21.871,14.325,16.904,17.275,30.404,31.308,21.863,22.375,21.838,16.833,23.839,
261,27.321,25.242,26.413,28.225,30.767,37.317,32.754,6.833,43.907,17.608,20.902,28.175,32.763,30.117,33.933,30.613,51.883,25.167,20.413,25.742,25.025,32.833,22.271,15.513,12.783,24.529,23.338,45.763,28.904,20.129,19.167,12.642,18.767,17.521,36.788,12.933,18.208,16.038,17.708,19.888,21.617,36.121,26.896,15.521,20.254,22.913,18.500,33.646,24.975,27.325,21.663,17.704,14.229,
262,23.013,24.954,28.275,26.971,30.250,42.533,31.733,13.608,28.383,17.088,31.440,21.992,36.196,28.392,41.079,39.488,41.975,28.363,14.017,27.233,25.471,30.385,22.708,17.525,12.921,25.929,29.058,39.367,29.433,16.442,23.942,12.433,16.517,20.433,27.008,14.763,20.438,15.996,26.142,12.417,23.221,37.696,21.354,23.275,19.808,18.846,15.488,25.592,22.525,24.800,23.108,15.950,18.922,
263,22.004,25.013,34.304,28.096,29.300,39.829,37.821,13.542,43.721,22.538,30.950,20.096,34.967,34.421,38.213,43.783,45.267,22.379,18.025,26.400,24.242,32.042,23.154,12.567,11.300,30.171,28.513,38.104,31.992,16.804,29.108,11.475,20.696,20.433,26.275,13.092,22.146,15.996,20.467,13.113,16.121,32.500,21.133,20.367,17.300,16.475,22.604,28.104,25.188,28.738,21.271,18.613,23.350,
264,24.754,21.338,32.254,25.338,30.233,39.529,39.742,11.413,41.402,34.117,32.719,22.592,36.425,35.563,36.579,35.704,40.992,23.204,21.867,30.294,21.667,28.567,19.596,17.350,13.000,27.908,30.579,43.808,28.313,27.258,28.242,12.779,17.571,18.917,25.638,13.850,27.592,14.942,14.775,15.233,20.888,34.217,21.342,12.608,13.054,18.967,17.838,28.929,18.792,25.413,22.538,20.450,24.928,
265,26.775,24.063,29.779,26.727,26.808,35.425,34.571,17.638,33.904,18.583,25.792,30.250,36.371,37.992,39.154,30.138,32.427,27.446,20.400,33.333,23.433,26.842,13.783,17.763,14.742,27.004,29.542,39.604,23.858,20.896,27.196,13.400,16.563,21.242,25.633,16.096,33.600,16.304,13.479,23.288,15.329,29.292,15.383,12.438,19.125,18.267,18.325,27.238,20.421,26.450,21.675,18.467,18.700,
266,30.817,24.854,25.963,22.108,34.633,36.283,34.650,20.296,23.000,13.742,27.196,34.456,39.242,34.492,32.825,38.771,41.196,21.817,24.575,30.719,25.433,28.292,12.992,14.817,16.633,24.929,27.271,37.679,25.608,21.767,22.642,13.629,18.583,20.371,20.713,18.829,15.800,15.463,15.621,18.517,21.225,31.858,14.683,15.408,20.796,15.763,15.463,20.333,21.121,27.550,17.471,22.808,16.183,
267,31.615,24.592,23.925,24.621,27.842,33.404,36.504,19.167,31.592,21.833,40.563,26.688,38.171,35.875,31.113,30.592,44.963,28.071,24.800,25.325,24.613,27.204,12.163,30.371,13.254,27.438,27.113,40.721,26.729,21.917,27.854,12.258,17.633,24.238,23.638,15.513,18.754,18.850,15.150,14.888,22.458,20.371,20.346,16.304,21.942,19.346,15.271,21.492,17.738,25.892,21.621,21.621,17.900,
268,37.696,25.942,15.063,32.567,30.167,32.717,38.471,14.896,35.317,18.008,42.625,26.375,34.500,33.604,35.671,30.546,43.379,32.242,22.013,31.433,26.792,26.875,12.579,19.371,11.746,27.300,27.892,40.254,27.754,23.988,18.196,12.838,23.008,19.383,24.546,13.975,19.892,18.633,18.596,20.254,13.279,19.963,17.129,15.479,12.421,14.879,15.746,22.325,19.467,27.492,21.963,15.842,17.339,
269,31.575,24.867,25.167,29.388,32.183,32.463,39.650,20.404,33.713,18.571,33.104,18.150,39.521,33.746,40.379,33.446,34.154,24.492,20.050,27.804,21.838,27.838,12.371,17.483,12.433,28.267,27.513,38.192,26.979,21.596,26.054,16.463,18.171,21.292,23.638,17.596,21.096,16.329,22.058,21.350,13.454,34.388,16.329,16.879,13.317,13.329,13.113,27.433,18.879,25.388,23.054,15.275,22.561,
270,29.200,23.583,30.542,30.254,33.279,32.354,38.008,28.750,43.729,17.300,26.608,15.442,33.021,35.396,39.900,27.179,30.625,26.492,23.813,29.758,23.000,26.921,17.754,20.233,12.721,26.154,26.588,36.796,25.358,19.125,24.988,14.992,18.108,21.500,21.967,19.008,25.338,14.792,21.750,17.113,23.263,30.221,16.988,18.458,15.646,12.721,19.113,26.175,18.913,19.596,22.158,16.683,19.061,
271,25.946,24.192,25.663,34.304,29.800,29.583,38.513,29.325,36.467,16.488,36.125,27.929,33.625,32.979,40.100,31.708,32.496,28.054,24.921,29.521,24.692,26.629,16.871,17.204,14.767,27.904,27.396,40.542,23.292,24.525,25.454,15.821,19.417,13.767,20.742,19.217,13.929,13.450,26.408,18.892,20.563,30.729,14.317,23.858,15.483,15.538,17.304,33.392,21.375,25.892,24.513,15.517,15.417,
272,28.104,23.121,32.738,33.621,30.596,38.677,39.400,27.829,26.604,15.225,31.283,29.433,36.533,34.988,42.838,28.854,41.679,21.842,24.346,31.425,24.404,26.458,15.921,27.267,12.596,26.267,28.442,38.150,26.258,19.092,16.021,13.100,19.842,13.404,19.329,14.788,16.254,12.654,17.575,17.713,28.329,31.338,12.629,16.783,14.083,16.283,17.917,31.946,15.263,24.279,24.492,16.254,14.356,
273,27.721,24.542,30.467,26.146,31.904,29.852,38.054,28.667,15.717,10.600,32.875,30.283,33.458,33.567,39.883,26.788,40.979,20.892,25.225,31.292,24.008,26.958,16.288,27.625,10.629,29.371,26.033,38.217,29.046,22.325,15.200,13.438,18.367,16.317,21.971,15.167,17.350,16.904,15.854,16.321,19.100,30.021,14.433,21.200,14.125,15.596,17.063,26.646,19.404,26.842,27.571,14.463,17.872,
274,25.867,26.675,22.229,33.021,26.429,32.119,41.854,24.535,19.271,17.100,37.104,33.700,32.917,31.158,32.996,29.754,34.608,22.971,25.221,24.433,21.825,24.096,15.488,26.200,12.442,26.058,23.496,38.858,27.904,23.342,14.538,13.133,24.892,17.479,20.613,14.721,16.500,17.550,26.292,21.788,22.300,25.642,19.092,29.313,16.708,15.496,16.104,31.267,15.679,24.963,22.213,15.142,18.672,
275,25.746,23.663,15.288,27.521,21.742,29.156,39.204,25.542,29.979,23.408,32.683,36.354,22.075,12.554,34.529,29.721,27.988,16.513,21.238,20.021,16.075,19.350,17.483,31.296,11.833,27.321,27.275,37.775,25.446,24.088,17.525,12.983,18.375,18.321,19.038,16.113,20.271,19.283,22.700,18.225,26.533,31.283,25.108,33.163,15.983,14.000,12.879,31.883,18.183,25.054,15.571,15.817,17.872,
276,26.542,23.583,28.892,26.721,21.367,31.950,34.450,31.538,31.573,22.381,27.275,20.163,28.579,17.800,28.813,26.796,35.858,13.483,14.596,20.946,17.454,20.563,17.375,27.938,11.288,26.954,22.446,36.404,28.246,24.463,24.296,14.488,19.833,16.817,19.300,21.242,22.829,19.029,25.013,26.875,14.858,34.425,13.538,28.163,18.550,12.592,13.413,34.275,23.350,22.342,19.396,16.058,19.506,
277,25.442,21.979,31.100,28.058,29.817,32.863,26.633,32.742,30.333,19.108,35.175,13.821,32.400,21.096,32.763,27.513,28.804,15.750,22.804,21.088,17.296,19.613,16.696,26.579,12.488,26.979,27.688,33.954,26.846,19.425,33.921,12.533,19.342,17.746,17.258,22.763,22.871,19.746,22.613,21.358,19.233,29.329,22.188,28.442,18.075,14.971,17.696,31.925,19.913,20.921,19.233,18.467,18.394,
278,22.804,22.050,34.527,29.842,30.004,24.829,29.954,33.525,22.217,24.246,21.808,24.363,31.471,22.896,32.746,25.113,34.354,18.575,30.758,20.904,18.696,17.042,16.392,29.250,12.646,31.758,23.888,36.313,32.017,25.063,33.446,12.079,18.833,14.758,17.492,17.254,21.463,14.858,16.075,22.608,21.433,27.967,20.617,29.021,17.375,15.333,17.496,31.154,19.238,20.629,13.992,17.904,18.817,
279,26.485,28.713,38.083,19.075,28.746,25.538,35.792,15.871,16.583,24.533,15.908,26.654,37.508,28.508,33.596,18.925,40.608,17.321,16.554,20.733,21.204,18.471,17.333,27.550,13.217,28.767,25.483,38.392,28.121,25.879,32.129,13.813,20.750,15.588,19.288,20.179,24.292,18.829,18.817,18.096,24.088,32.096,19.192,21.479,20.454,15.504,21.429,32.629,21.950,28.021,20.396,15.404,20.439,
280,28.254,32.304,27.763,19.821,25.088,30.554,32.004,31.396,14.746,14.550,23.650,23.288,36.267,32.042,26.692,26.288,35.583,18.071,11.096,19.154,19.892,17.096,16.050,24.767,16.258,25.879,25.271,40.608,28.833,26.475,35.283,11.946,14.204,15.921,19.783,20.175,25.417,17.808,17.375,28.221,21.350,29.763,16.300,25.871,17.258,18.171,22.221,20.471,15.446,21.604,21.471,18.575,17.378,
281,25.592,35.196,22.838,22.013,21.700,34.058,34.508,19.517,21.513,15.700,19.946,24.696,36.929,29.654,23.417,29.588,32.679,17.267,14.288,16.750,22.021,19.033,16.550,30.050,15.467,26.592,24.817,39.913,27.858,25.892,32.792,13.900,18.604,16.054,15.492,25.104,17.896,18.396,22.854,23.958,23.883,32.183,14.279,26.133,17.375,20.079,18.838,27.254,18.963,18.688,19.446,16.838,18.783,
282,27.746,34.925,16.942,24.063,25.067,34.967,33.408,13.925,24.713,19.167,18.175,31.346,34.317,26.358,31.967,31.758,26.408,20.317,11.913,14.638,26.638,20.813,16.042,29.842,14.375,22.200,24.333,36.142,26.150,25.788,32.308,12.338,19.971,14.588,19.967,14.529,21.288,19.963,17.742,30.192,20.621,30.808,17.775,25.225,18.550,17.421,18.854,24.654,18.813,26.150,19.138,14.196,20.106,
283,40.013,35.071,32.833,19.729,24.842,42.679,22.592,24.658,30.625,16.179,25.425,29.013,35.900,24.217,33.088,24.525,39.683,18.296,10.704,19.463,21.260,20.172,16.042,20.013,13.779,26.733,24.683,35.950,31.854,28.833,24.246,13.083,18.888,16.079,13.750,18.358,23.946,22.058,22.296,19.908,18.033,29.850,15.042,26.308,18.750,14.333,21.429,21.138,15.917,28.721,19.188,16.008,13.689,
284,24.738,42.413,31.542,25.088,28.188,37.333,28.279,27.200,32.088,18.288,23.754,15.996,44.563,30.304,29.467,26.817,36.763,16.125,14.175,20.538,20.767,17.804,15.729,23.125,17.833,29.504,24.746,37.604,27.625,22.592,15.333,15.058,20.442,16.229,14.688,15.383,23.796,25.175,24.875,23.283,20.900,21.100,18.408,24.829,15.742,14.213,23.533,22.167,17.363,27.338,17.013,15.354,17.439,
285,22.571,43.917,32.200,22.533,22.700,31.700,40.988,23.521,28.921,17.008,19.925,14.813,36.113,24.271,30.321,25.917,35.071,17.308,15.921,20.208,18.800,17.129,16.508,24.596,16.404,20.371,25.517,38.767,28.021,25.717,12.433,14.713,17.096,14.038,18.171,13.496,23.258,16.000,19.388,26.346,23.254,26.958,18.958,24.563,17.383,14.242,21.063,13.908,14.829,21.063,17.263,17.213,15.928,
286,22.279,32.596,38.192,20.563,20.508,35.463,34.008,26.917,18.017,17.904,15.283,31.681,29.296,29.525,29.504,21.921,33.150,19.254,17.838,18.117,17.154,16.592,15.979,26.546,20.079,27.617,26.171,38.863,27.021,24.742,14.954,14.663,13.392,14.283,13.067,15.367,22.208,18.921,21.983,26.675,14.779,26.175,13.813,21.796,18.538,15.079,21.325,20.338,14.033,20.871,16.417,14.563,17.006,
287,24.388,32.483,35.279,15.192,33.429,33.346,33.354,22.092,13.625,8.708,19.175,36.083,30.779,30.592,28.825,20.758,33.025,16.717,17.275,17.275,17.600,18.300,15.742,25.667,19.729,30.983,23.479,42.392,28.679,25.658,19.463,15.929,14.050,14.783,19.004,17.392,17.542,16.592,25.221,26.083,16.383,21.788,12.888,26.488,16.458,21.413,25.446,19.308,19.388,23.613,19.775,15.579,17.328,
288,28.463,34.963,38.675,27.458,27.567,30.317,37.375,21.498,12.996,25.175,23.806,27.756,33.817,32.192,40.413,28.883,32.933,16.138,15.000,17.283,18.504,16.904,15.804,32.313,21.329,26.413,22.688,42.825,28.683,25.313,21.279,17.913,14.538,15.271,15.238,12.904,12.313,16.592,19.500,28.242,22.771,28.600,12.754,19.163,14.950,14.279,26.196,17.404,16.833,19.367,20.083,14.143,15.778,
289,29.450,29.392,31.575,25.158,31.083,34.696,39.183,15.863,18.713,26.721,22.213,25.879,33.721,27.363,39.879,27.608,32.496,25.838,14.479,19.817,19.467,19.146,16.021,30.404,27.446,26.242,20.854,43.358,28.163,28.417,23.213,18.492,15.150,15.608,17.392,17.008,20.371,15.442,14.746,24.000,12.888,27.079,15.542,23.058,15.663,12.650,22.992,19.758,17.742,21.417,26.804,12.346,15.067,
290,29.254,27.633,37.438,30.679,28.629,33.673,30.058,27.763,26.096,12.992,27.292,27.350,34.904,25.767,33.850,28.454,30.988,16.617,17.375,19.579,18.433,18.288,17.900,26.708,23.396,28.358,21.921,43.392,28.292,22.883,25.446,17.233,15.150,14.833,15.967,17.425,14.025,17.604,16.475,14.317,13.767,29.846,12.138,22.742,16.796,13.596,22.496,17.146,14.550,16.167,19.817,15.417,13.411,
291,26.883,33.838,33.163,25.363,32.600,36.575,28.717,28.254,29.263,16.338,23.571,19.633,34.846,31.717,39.508,35.167,32.479,13.358,16.208,19.050,20.721,17.550,15.221,22.388,25.425,32.508,27.029,40.808,30.950,20.329,25.800,15.346,15.942,14.804,18.992,14.825,14.092,18.721,17.525,13.046,20.713,26.104,23.646,12.921,16.421,12.658,21.463,20.483,23.746,16.633,16.300,14.221,14.617,
292,24.808,35.646,32.617,19.150,28.075,32.071,35.575,24.321,26.025,13.304,24.938,27.771,35.238,39.308,32.008,28.308,32.996,20.117,16.913,19.008,23.225,17.063,15.746,23.467,22.200,33.063,26.938,40.721,18.000,21.029,17.942,14.933,14.033,13.696,15.129,14.471,17.546,13.813,13.717,21.142,14.983,23.696,20.313,19.271,16.683,13.267,20.696,18.738,17.521,12.975,19.433,15.954,12.789,
293,28.988,34.183,31.421,21.538,23.596,23.219,35.150,19.988,23.413,19.413,22.404,28.625,34.125,35.333,27.371,25.529,36.967,17.908,22.621,23.738,18.488,17.975,18.188,19.296,13.983,35.058,26.713,20.050,17.088,19.700,19.517,15.167,16.229,16.138,16.875,15.925,15.467,15.767,20.717,20.579,17.383,21.921,18.075,22.471,18.138,17.629,23.621,18.754,13.117,15.596,21.083,14.363,14.828,
294,29.613,25.017,30.808,25.238,26.433,25.897,36.863,25.531,21.719,24.200,25.017,32.346,38.663,42.304,33.992,34.579,33.025,19.450,18.629,21.775,20.546,16.808,16.800,22.792,24.904,28.892,15.467,20.192,18.092,20.825,15.775,16.067,15.079,16.433,18.404,22.596,23.292,19.354,18.321,20.150,12.871,24.238,13.046,19.938,13.300,15.433,12.808,20.321,13.738,20.342,22.896,13.808,14.556,
295,36.117,34.233,35.033,30.825,27.950,33.350,36.421,14.600,18.413,29.404,22.750,27.604,36.275,40.279,45.917,36.933,34.550,15.892,19.229,19.071,21.171,17.229,18.208,16.429,21.329,31.713,21.563,25.375,17.733,23.258,18.600,16.467,14.921,15.554,16.971,14.042,15.654,24.046,27.792,20.321,18.983,25.983,18.367,17.279,15.604,15.579,20.300,15.429,13.692,16.567,25.413,13.342,13.511,
296,30.892,36.133,32.938,15.071,30.238,47.029,38.292,12.692,23.346,28.250,31.794,26.646,27.258,37.521,44.133,31.925,30.342,18.804,19.133,23.917,22.025,17.063,17.092,20.175,15.200,27.783,18.379,21.317,17.425,16.346,21.363,14.742,15.338,15.454,17.267,14.496,17.200,21.538,26.767,21.242,16.746,22.867,20.392,17.196,17.454,17.254,19.367,24.700,20.813,24.463,23.979,13.579,14.739,
297,33.738,35.758,34.125,21.131,33.892,57.483,17.879,20.600,31.344,26.488,26.075,15.788,27.275,31.025,34.513,24.258,36.863,15.467,17.229,26.079,21.729,17.533,13.496,15.138,16.225,28.429,20.638,22.358,18.479,23.092,24.417,16.592,16.075,17.725,18.746,15.304,18.079,17.633,16.738,13.092,14.325,25.554,17.033,14.808,19.275,16.358,22.163,24.600,15.454,20.988,19.863,15.675,24.472,
298,32.696,34.988,35.254,19.354,31.329,44.613,19.483,22.192,30.600,27.008,30.588,12.771,35.475,35.838,38.275,27.654,36.321,12.854,18.629,20.875,20.146,17.667,16.679,17.888,15.388,31.733,19.083,19.733,19.017,18.842,17.025,18.225,16.121,14.446,18.467,14.421,16.363,19.788,19.592,16.671,19.367,22.192,22.371,14.100,19.500,14.883,22.338,16.521,19.958,15.579,20.767,19.388,20.822,
299,34.242,35.883,39.458,24.046,27.508,42.689,20.975,22.942,21.150,27.833,19.800,25.454,35.796,38.238,36.775,32.104,32.225,17.525,18.579,19.583,20.863,15.425,14.750,19.608,15.800,29.417,18.571,21.858,19.104,21.933,23.788,16.958,15.683,14.648,23.679,14.071,14.700,24.046,16.054,15.533,20.013,26.283,16.892,17.750,18.400,18.958,22.654,21.842,15.775,21.733,17.650,17.279,22.667,
300,31.217,39.867,35.963,20.125,27.796,41.729,26.792,24.446,18.796,19.304,18.122,30.633,38.188,30.992,41.983,28.513,35.442,19.913,17.467,26.233,19.167,12.300,14.592,15.333,16.275,32.600,20.629,23.646,17.625,22.171,22.571,15.838,14.232,13.492,14.967,15.113,17.696,16.604,15.996,19.104,20.817,24.438,16.367,12.763,19.329,16.404,18.104,22.363,15.563,18.725,21.917,19.083,20.250,
301,27.358,27.692,31.088,22.522,32.700,34.640,30.979,31.367,20.147,23.165,29.075,26.100,39.238,42.979,45.521,34.521,38.692,19.350,20.992,25.450,18.867,16.329,14.313,16.596,18.267,29.467,18.396,19.696,18.121,20.517,17.963,17.629,14.433,14.571,16.771,15.738,18.004,12.733,14.054,21.171,17.983,18.825,15.217,16.183,20.167,15.446,22.467,22.358,15.308,18.638,17.033,13.796,20.122,
302,28.638,42.069,30.438,25.392,30.129,33.723,31.183,28.679,13.861,33.663,25.717,29.254,46.417,42.375,45.508,37.646,35.071,21.467,32.313,22.821,20.792,23.217,14.854,17.625,16.433,24.346,19.250,22.288,18.592,23.446,21.200,16.388,16.904,14.242,17.613,15.254,14.176,18.817,14.825,21.338,16.917,24.267,20.692,18.708,22.629,13.017,23.021,16.775,17.883,19.917,20.213,18.813,17.538,
303,26.592,35.142,33.361,21.563,38.075,39.432,39.138,30.517,24.767,32.817,27.675,26.792,49.142,35.571,44.550,33.317,34.167,16.783,20.725,22.517,20.233,18.388,14.679,20.192,17.129,21.358,20.621,24.250,18.067,26.404,22.354,16.979,16.167,15.050,17.029,16.816,18.838,18.175,15.304,18.442,18.283,24.067,19.521,15.358,19.200,15.667,25.279,21.079,21.729,21.092,14.904,19.663,18.275,
304,25.238,34.374,32.908,24.317,36.742,41.955,29.521,31.367,26.023,28.050,30.542,21.496,46.725,27.158,43.625,29.371,35.479,17.829,11.763,24.763,19.904,20.133,14.379,19.192,21.600,24.763,20.621,36.563,17.379,24.096,20.908,22.008,16.463,17.396,17.429,16.575,15.996,17.375,17.158,12.371,17.096,22.613,28.038,15.546,18.650,16.792,25.267,18.738,23.638,25.983,22.138,15.954,15.053,
305,29.688,35.158,33.596,34.225,28.308,33.300,17.983,26.429,21.267,26.700,28.950,14.492,48.396,38.979,38.183,31.571,35.763,18.558,13.950,27.246,20.150,15.229,17.742,20.008,18.271,24.408,16.817,41.404,17.179,25.446,22.550,20.021,13.900,17.325,18.744,17.946,26.596,17.671,16.971,17.613,22.708,24.371,28.138,15.746,18.896,15.904,22.017,21.575,16.942,17.325,17.658,19.421,13.947,
306,26.321,39.629,27.954,33.829,33.038,37.392,22.488,29.421,22.842,34.871,17.421,17.100,52.792,36.700,44.254,31.371,31.983,18.763,12.158,26.283,20.275,12.150,14.971,17.438,19.992,25.913,19.433,36.317,18.704,14.629,19.546,27.871,14.954,13.950,19.692,15.396,14.071,18.217,13.733,20.708,19.242,25.121,25.767,15.829,19.808,28.258,27.088,19.454,17.567,14.938,17.916,16.992,12.547,
307,24.900,37.675,29.063,30.783,28.938,31.481,32.779,23.842,27.429,20.854,14.054,22.829,43.417,37.283,42.171,29.150,37.383,18.825,11.929,29.079,19.492,12.075,17.513,16.008,22.842,28.154,17.517,30.488,18.646,29.013,19.083,23.192,13.188,14.588,17.471,20.050,13.338,15.733,13.692,24.854,17.154,19.650,21.092,17.140,22.275,20.967,31.508,23.063,29.729,15.564,18.367,17.279,13.333,
308,26.233,42.250,24.646,28.946,30.088,46.883,30.579,25.929,21.979,10.642,19.454,27.225,27.529,40.863,42.133,30.725,36.029,21.254,18.433,14.475,22.896,17.900,17.996,17.708,17.746,23.154,17.096,27.608,18.104,20.904,21.342,23.975,14.775,14.892,18.833,18.079,12.042,15.300,16.413,13.363,22.888,23.183,24.967,19.608,20.492,20.167,23.133,17.483,29.296,20.575,19.863,15.983,23.394,
309,33.829,32.963,23.696,24.333,28.100,42.992,30.746,24.535,19.954,17.017,29.517,27.796,30.692,44.983,41.113,34.458,34.642,23.042,19.758,13.608,18.700,19.983,18.183,18.279,15.613,23.983,18.796,28.771,18.121,19.421,19.775,19.308,15.425,15.346,18.900,18.883,12.333,18.413,18.292,18.329,23.196,24.767,24.817,22.608,21.904,20.354,27.138,18.012,23.875,15.621,18.588,20.225,34.641,
310,27.192,40.475,28.525,23.254,29.970,46.517,31.275,15.921,35.925,22.933,23.288,27.096,33.458,45.267,43.300,34.650,33.246,20.479,18.488,14.863,27.596,17.371,17.579,18.625,16.404,18.383,21.642,27.054,20.333,23.067,20.583,19.233,13.438,14.429,19.825,16.304,21.850,13.204,21.154,19.646,14.321,27.508,19.154,16.992,18.421,19.546,19.796,21.471,26.421,17.225,21.338,15.496,29.572,
311,26.663,37.521,29.471,24.625,42.733,51.546,31.492,25.704,28.848,21.767,26.229,21.300,37.429,45.108,46.696,33.338,33.725,19.604,18.775,30.104,29.671,14.996,17.342,14.192,16.608,19.242,17.871,26.546,15.313,23.063,20.025,21.242,15.742,14.133,16.371,16.663,28.467,17.321,21.213,19.433,13.717,19.500,21.621,16.475,21.763,18.154,21.256,16.379,25.713,18.125,21.196,17.312,14.917,
312,27.225,35.904,35.954,25.867,35.258,46.633,31.813,25.167,23.279,23.500,30.992,13.267,40.192,45.392,43.238,35.313,30.925,22.271,23.104,22.529,25.917,16.421,17.525,16.446,17.375,15.783,18.650,27.304,19.179,24.021,22.033,16.846,16.688,14.092,18.392,18.763,58.833,16.904,17.538,16.950,19.617,22.429,19.938,13.042,21.404,12.738,25.317,21.433,25.008,19.096,15.354,17.633,14.711,
313,26.192,40.646,42.458,27.583,34.363,45.700,32.963,28.146,27.654,24.821,29.558,18.554,41.379,42.867,47.429,28.458,30.696,22.042,24.171,26.467,23.396,16.254,17.433,22.942,16.838,14.996,16.604,28.971,18.742,22.825,19.492,16.821,16.229,13.338,19.225,17.825,48.442,16.379,16.792,26.217,24.025,25.488,23.579,20.725,15.129,19.667,24.825,19.242,20.988,13.217,21.913,18.917,14.933,
314,27.417,31.988,34.754,27.892,33.446,47.108,27.879,23.713,31.858,16.654,36.554,22.504,34.646,37.579,39.825,31.433,39.563,20.108,25.454,29.104,21.774,16.250,19.279,14.388,18.392,22.008,19.513,27.379,19.521,21.608,20.604,17.546,17.233,13.388,17.054,23.271,38.342,17.500,25.200,14.646,18.625,19.383,23.954,18.846,24.513,16.392,20.321,19.513,20.317,18.392,20.246,14.358,17.606,
315,33.779,34.408,38.567,31.825,32.088,42.850,32.554,20.654,30.304,13.125,45.608,21.508,37.538,38.158,44.017,39.138,37.729,17.033,22.783,22.163,22.604,20.175,18.575,11.179,20.638,22.829,18.408,27.271,18.917,20.858,17.688,15.825,17.633,16.133,19.913,16.775,29.292,16.367,20.688,12.883,19.400,20.642,14.208,21.133,22.296,20.008,24.829,25.679,20.313,17.525,19.508,19.117,26.578,
316,37.042,32.646,37.396,44.679,32.200,45.354,32.854,21.571,18.417,18.042,33.413,22.633,38.579,41.067,50.458,35.396,33.117,27.017,20.692,19.158,22.700,20.808,18.058,20.554,12.342,31.725,21.538,24.846,21.313,22.317,17.846,15.875,17.042,18.717,16.021,18.638,31.850,16.700,22.521,18.133,17.667,16.671,16.788,19.800,25.025,20.308,22.604,29.854,18.700,19.729,15.588,18.904,22.422,
317,31.658,38.908,35.958,58.904,36.067,43.658,29.908,21.748,29.033,30.125,34.875,26.058,32.513,43.071,44.438,39.358,33.429,24.458,20.033,22.900,19.571,20.400,18.283,17.771,14.013,43.267,18.800,23.829,18.129,23.450,20.167,17.988,17.067,28.608,18.754,17.538,28.942,16.450,23.938,23.483,19.813,19.833,20.067,20.325,19.421,14.971,14.438,19.146,19.658,19.900,24.279,18.642,14.133,
318,32.225,44.488,36.638,63.558,31.350,40.383,26.950,26.388,21.848,38.842,43.758,23.025,32.813,43.188,48.154,35.713,34.038,26.571,19.508,25.392,21.658,23.738,16.721,13.875,19.838,36.938,17.746,23.504,23.133,18.600,18.621,15.400,16.546,23.313,17.263,20.783,19.983,14.546,25.842,15.408,16.808,28.363,20.163,19.617,19.604,23.225,18.900,20.283,19.688,20.746,21.533,22.471,17.883,
319,31.688,31.292,35.142,59.240,32.858,34.029,22.275,19.098,28.952,31.098,39.896,11.667,36.875,43.558,40.896,34.717,30.767,21.604,22.592,29.442,24.008,24.229,16.858,17.029,18.433,46.771,21.463,24.154,21.992,17.292,18.400,13.454,16.546,14.063,17.979,21.704,26.642,15.329,45.521,14.608,28.308,25.050,23.596,19.021,21.454,15.308,21.879,16.725,18.113,16.433,16.542,25.067,19.761,
