day,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
71,81.070,0.0,0.0,0.0,0.0,0.0,0.0,51.891,75.527,0.0,0.0,88.350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.604,13.610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338,0.0,0.0,0.0,0.0,0.0,0.0,2.075,0.0,0.0,52.070,0.0,0.0,0.0,0.0,0.0,2.333
72,77.170,0.0,0.0,0.0,0.0,0.0,0.0,76.481,88.348,0.0,0.0,89.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.008,11.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.792,0.0,0.0,0.0,0.0,1.683,0.0
73,72.109,0.0,0.0,0.0,0.0,0.0,0.0,79.876,84.327,0.0,0.0,85.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.533,33.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.863,0.0,0.0,0.0,1.200,0.0,1.817
74,67.013,0.0,0.0,0.0,0.0,0.0,0.0,41.783,86.003,0.0,0.0,45.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.438,44.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.371,0.0,0.0,73.925,0.0,0.0,0.0,0.0,0.904,0.0
75,62.192,0.0,0.0,0.0,0.0,0.0,0.0,38.391,98.758,0.0,0.0,23.604,0.0,0.0,0.0,0.0,0.0,12.200,0.0,0.0,0.0,45.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.0,0.0,0.0,20.133,0.0,0.0,99.475,0.0,0.0,0.0,1.158,0.0,2.039
76,67.409,0.0,0.0,0.0,0.0,0.0,0.0,25.326,93.785,0.0,0.0,26.017,0.0,0.0,0.0,0.0,0.0,9.300,0.0,0.0,0.0,43.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.892,0.0,0.0,100.558,0.0,0.0,0.0,0.0,2.888,0.0
77,55.783,12.667,0.0,0.0,0.0,0.0,0.0,26.182,102.569,0.0,0.0,38.525,0.0,0.0,0.0,0.0,0.0,19.700,0.0,0.0,0.0,51.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.179,0.0,4.967,0.0,0.0,85.038,0.0,0.0,0.0,1.154,0.0,0.0
78,53.200,25.071,0.0,0.0,0.0,0.0,0.0,24.101,113.074,0.0,0.0,26.163,0.0,0.0,0.0,0.0,0.0,8.800,0.0,0.0,0.0,58.806,0.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.838,0.0,1.879,0.0,0.0,102.779,0.192,0.0,0.0,0.0,0.0,2.267
79,55.588,29.108,0.0,0.0,0.0,0.0,0.0,6.172,112.996,0.0,0.0,23.575,0.0,0.0,0.0,0.0,0.0,16.500,0.0,0.0,0.0,55.348,25.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.800,0.0,0.0,0.0,0.0,1.079,0.0
80,65.979,19.117,0.0,0.0,0.0,0.0,0.0,44.946,82.178,0.0,0.0,21.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.925,32.933,0.0,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.363,0.0,0.0,0.0,1.163,0.0,2.272
81,67.952,2.833,0.0,0.0,0.0,0.0,0.0,39.929,67.897,0.0,0.0,7.229,0.0,0.0,0.0,0.0,0.0,15.800,0.0,0.0,0.029,35.929,18.342,0.0,25.640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.638,0.0,0.0,0.0,0.0,1.596,0.0
82,67.617,0.0,0.0,12.217,0.0,0.0,0.0,17.115,54.270,0.0,0.0,2.675,0.0,0.0,0.0,0.0,0.0,4.600,0.0,0.0,2.506,35.871,20.454,0.0,28.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.842,0.0,0.0,0.0,1.158,0.0,2.233
83,62.854,0.0,0.0,14.975,0.0,0.0,0.0,28.838,43.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.400,0.0,0.0,0.0,36.671,31.900,0.0,3.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.267,0.0,0.0,0.0,0.0,1.600,0.0
84,58.761,9.192,0.0,20.221,0.0,0.0,0.0,33.562,50.132,0.0,0.0,13.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.092,24.442,7.329,17.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.883,6.604,0.133,0.0,1.158,0.0,0.0
85,53.250,11.242,0.0,14.750,0.0,0.0,0.0,15.295,46.344,9.333,0.0,9.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.896,18.023,6.171,17.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,80.733,6.900,0.0,0.0,0.0,0.0,2.128
86,60.991,10.204,0.0,24.606,0.0,0.0,0.0,0.0,36.110,9.579,0.0,12.946,0.0,0.0,0.0,0.0,0.0,13.700,0.0,0.0,0.0,15.481,28.060,14.204,40.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.504,0.0,0.0,0.0,0.0,12.792,0.0,0.0,0.0,0.0,75.288,6.888,0.0,0.0,0.0,1.588,0.0
87,66.000,11.896,0.0,37.625,0.0,0.0,0.0,9.938,20.475,9.588,0.0,28.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.883,32.115,0.0,34.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.650,0.0,0.0,0.0,0.0,7.542,0.0,0.0,0.0,0.0,75.296,6.800,0.0,0.0,1.154,1.629,1.704
88,65.757,17.825,0.0,24.308,0.0,0.0,0.0,1.721,23.038,12.788,0.0,73.438,0.0,0.0,0.0,0.0,0.0,9.100,0.0,0.0,0.0,1.283,24.971,0.0,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.633,0.0,0.0,0.0,0.0,6.121,0.0,0.0,0.0,0.0,80.877,6.800,0.0,0.0,0.0,0.0,0.0
89,61.633,13.088,0.0,32.550,0.0,0.0,0.0,0.0,37.615,9.971,0.0,73.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.363,0.0,1.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.400,0.0,0.0,0.0,8.404,0.0,0.0,0.0,0.0,0.029,80.994,6.817,0.0,0.0,1.163,0.0,1.438
90,61.361,4.863,0.0,37.504,0.0,0.0,0.0,0.0,44.006,9.929,0.0,56.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.219,0.0,0.0,3.346,0.0,0.0,0.0,0.0,0.0,0.0,3.425,0.0,0.0,0.233,19.925,24.588,0.0,0.0,0.0,0.0,80.542,6.800,0.0,0.0,0.0,0.0,0.0
91,53.548,7.979,0.0,66.346,0.0,0.0,0.0,0.0,49.979,9.958,0.0,18.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.558,25.729,0.0,4.881,0.0,0.0,86.442,6.800,0.0,0.0,0.0,0.0,0.0
92,50.546,13.063,0.0,52.883,0.0,0.0,0.0,0.0,46.183,10.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.254,9.133,0.0,10.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.300,22.279,0.0,0.0,0.0,0.0,84.392,6.808,0.0,0.0,0.0,0.0,1.125
93,52.491,20.490,0.0,74.763,0.0,0.0,0.0,0.0,48.917,10.000,0.0,6.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.142,0.0,0.0,27.644,0.0,0.0,10.142,9.352,0.0,0.0,19.971,19.104,0.0,19.267,19.150,65.067,22.208,19.304,19.421,19.358,0.0,82.338,42.069,37.125,0.0,33.500,31.342,
94,51.787,13.817,0.0,46.358,0.0,0.0,0.0,0.0,49.600,16.510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.879,0.0,0.0,26.230,0.758,0.0,27.388,20.319,3.800,0.0,23.954,19.846,19.733,20.246,19.029,51.500,27.554,20.308,20.688,20.183,19.213,79.208,45.408,40.158,23.942,33.617,33.079,
95,54.000,6.267,0.0,22.267,0.0,0.0,0.0,0.0,39.624,8.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.496,0.0,0.0,30.635,1.471,0.0,28.323,20.133,18.178,0.0,37.017,20.000,20.379,20.213,15.192,64.138,20.125,20.283,20.367,20.108,20.038,73.779,47.400,42.179,23.246,35.367,32.596,
96,56.726,11.404,0.0,16.154,0.0,0.0,0.0,0.0,43.281,9.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.179,0.0,5.481,29.638,4.963,0.0,27.904,19.450,16.802,0.0,34.117,20.133,20.333,20.242,17.808,65.083,20.154,20.408,20.175,20.183,20.042,70.063,49.925,41.992,21.121,39.113,30.421,
97,59.958,24.329,0.0,6.500,0.0,0.0,0.0,0.0,31.363,9.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.729,0.0,29.083,31.525,0.275,0.0,35.670,20.225,25.867,0.0,54.350,20.117,20.329,20.525,12.825,55.367,20.342,20.304,20.208,20.196,20.038,68.196,51.521,41.863,21.721,38.604,28.458,
98,60.458,35.729,0.0,0.0,0.0,0.0,0.0,0.0,14.242,9.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.761,0.0,28.863,32.544,11.617,0.0,27.773,20.700,18.075,0.0,42.583,20.071,20.275,20.550,12.167,44.913,23.254,23.729,21.808,20.217,20.192,76.867,51.708,44.671,22.983,37.571,28.175,
99,59.700,34.529,0.0,0.0,0.0,0.0,0.0,0.0,2.529,9.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.017,0.0,28.883,31.594,29.463,0.0,22.852,20.873,12.592,0.0,43.288,20.117,20.325,20.588,13.204,42.375,20.267,23.750,20.471,20.196,20.475,78.525,49.233,56.846,28.300,36.296,25.042,
100,57.854,64.538,0.0,0.0,0.0,0.0,0.0,0.0,31.179,9.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.392,8.517,26.775,33.263,27.656,0.0,26.021,25.577,25.190,0.0,46.767,20.142,20.408,20.567,17.808,40.754,20.271,20.304,20.646,20.167,20.433,72.475,49.050,86.204,29.379,34.096,26.775,
101,40.946,76.750,0.0,0.0,0.0,0.0,0.0,0.0,16.529,9.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.688,22.379,25.190,33.654,30.817,0.0,26.838,19.713,46.028,0.0,41.100,20.042,20.283,20.308,11.846,32.963,20.025,20.438,20.571,20.133,20.446,68.933,48.604,58.458,31.258,34.013,25.713,
102,45.350,80.054,0.0,2.421,0.0,0.0,0.0,0.0,15.806,9.758,0.917,1.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.558,22.610,25.135,34.015,20.021,0.0,26.056,20.175,44.508,0.0,45.471,20.013,20.333,20.346,11.817,34.571,20.254,20.300,22.192,20.196,20.446,62.904,46.621,45.833,33.904,32.583,24.008,
103,53.471,83.954,0.0,0.0,0.0,0.0,0.0,0.0,25.658,9.821,2.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.225,22.348,17.746,35.206,20.213,0.0,24.385,20.140,42.927,0.0,42.750,19.946,20.275,20.321,16.304,29.029,23.146,20.333,20.517,20.171,20.308,60.658,45.417,41.667,36.521,30.067,24.450,
104,57.508,86.279,0.0,0.0,0.0,0.0,0.0,0.0,25.067,9.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.560,23.217,5.725,35.181,22.942,0.0,24.356,26.383,41.441,0.0,46.325,19.821,20.129,20.438,15.367,26.858,22.119,20.338,20.783,20.254,20.267,50.863,45.292,42.396,36.879,28.063,24.875,
105,64.683,80.100,0.0,0.0,0.0,0.0,0.0,0.0,23.254,21.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.852,28.038,5.904,35.296,24.867,0.0,42.725,20.508,39.955,0.0,57.188,19.958,20.221,20.475,19.133,21.958,28.954,19.967,32.188,20.183,20.342,39.942,45.108,42.083,35.388,28.367,24.546,
106,59.742,78.365,0.0,0.0,0.0,0.0,0.0,0.0,23.846,49.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.571,25.321,6.013,35.060,29.542,0.0,30.767,13.535,38.533,0.0,65.275,19.983,20.350,19.954,20.313,19.625,25.696,20.000,20.550,20.188,20.304,30.258,45.204,42.383,32.204,27.367,25.033,
107,67.300,74.200,0.0,0.0,0.0,0.0,0.0,8.558,21.396,29.188,3.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.346,28.256,6.017,35.367,25.050,0.0,27.481,20.242,37.016,0.0,66.404,19.850,20.296,20.500,20.317,20.921,21.538,20.175,21.950,20.229,20.308,45.275,45.279,42.296,32.221,28.075,24.254,
108,68.179,72.367,0.0,0.0,0.0,0.0,0.0,22.238,18.354,31.475,1.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.438,28.338,6.013,35.113,23.746,0.0,27.025,20.338,35.498,0.0,60.496,19.992,20.229,20.367,20.454,24.804,20.042,20.188,21.977,20.158,20.338,52.013,45.213,43.133,32.213,27.642,22.983,
109,64.463,71.804,0.0,0.0,0.0,0.0,0.0,22.638,9.858,45.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.442,28.275,6.017,34.033,23.810,0.0,24.275,20.240,33.981,0.0,53.542,19.971,20.288,20.479,20.429,32.500,20.213,20.354,23.925,20.179,20.346,53.613,45.079,40.275,29.917,30.350,27.958,
110,62.667,63.813,0.0,0.0,0.0,0.0,0.0,9.869,7.613,39.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.350,43.021,6.013,32.688,23.471,0.0,25.375,26.238,32.349,0.0,49.338,20.000,20.579,20.429,20.467,35.763,25.392,20.413,23.260,20.233,20.321,55.025,45.117,49.667,31.767,31.921,26.054,
111,60.192,56.098,0.0,0.0,0.0,0.0,0.0,25.096,4.021,31.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.117,56.138,9.504,32.660,25.588,0.0,31.804,20.500,30.946,0.0,32.483,19.917,20.500,20.458,20.250,37.658,24.363,20.396,20.625,20.267,20.371,61.425,45.088,64.288,32.700,30.829,32.042,
112,67.450,52.000,0.0,0.0,0.0,0.0,0.0,21.692,2.008,49.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.738,51.542,6.488,32.571,25.933,0.0,24.388,13.713,29.428,0.0,29.954,19.942,20.546,22.000,20.342,38.938,20.417,20.329,20.413,20.296,20.354,54.750,44.271,71.167,30.825,29.038,31.700,
113,78.171,49.375,0.0,0.0,0.0,0.0,0.0,15.875,10.038,49.675,0.0,1.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.542,51.196,6.767,33.175,26.133,0.0,18.900,20.390,27.911,0.0,32.458,19.983,20.525,32.458,20.400,30.275,23.917,20.233,20.492,20.371,20.338,54.204,41.967,68.633,34.642,28.983,26.867,
114,79.188,44.075,0.0,0.0,0.0,0.0,0.0,17.058,19.696,46.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.804,52.146,17.850,34.431,49.931,0.0,15.138,26.333,26.394,0.0,45.538,19.921,20.325,36.679,20.454,26.575,40.054,20.242,21.700,20.292,37.829,57.100,40.983,66.363,39.958,29.125,23.354,
115,13.419,54.396,0.0,0.0,0.0,0.0,0.0,21.713,20.888,72.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.473,50.108,31.913,50.152,31.865,0.0,12.948,20.525,24.876,0.0,49.304,19.858,20.413,21.613,20.554,25.333,57.404,20.417,22.800,20.446,46.842,58.513,37.725,68.896,46.954,30.442,23.100,
116,6.125,59.586,0.0,0.0,0.0,0.0,0.0,19.254,23.158,63.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.783,56.592,27.458,44.390,24.225,0.0,20.200,13.731,23.359,0.0,49.283,20.004,20.383,20.442,20.525,26.875,79.346,20.267,20.558,20.317,38.246,56.829,35.396,51.983,48.946,31.133,25.679,
117,17.147,61.663,0.0,8.158,0.0,0.0,5.308,28.973,38.867,46.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.725,48.856,17.425,43.957,24.092,0.0,18.319,20.748,21.841,0.0,39.421,19.904,20.442,20.425,20.567,24.688,76.933,20.167,30.881,20.342,23.958,52.254,34.142,50.292,48.983,30.808,26.875,
118,22.295,54.325,0.0,28.046,0.0,0.0,8.521,18.456,40.231,44.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.550,51.254,15.371,40.426,22.338,0.0,19.544,27.054,20.324,0.0,39.242,19.800,20.288,20.442,20.379,21.825,91.829,20.288,23.825,20.258,20.433,48.446,32.121,46.042,50.683,29.808,27.654,
119,34.770,57.013,0.0,27.175,0.0,0.0,5.571,17.208,34.054,27.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.329,61.325,16.838,34.446,23.288,0.0,23.013,20.546,18.806,0.0,41.738,19.938,20.200,20.483,20.342,20.254,85.217,20.325,20.479,20.242,20.613,35.871,33.275,44.938,54.529,29.921,28.092,
120,10.879,40.738,0.0,23.477,0.0,0.0,12.398,17.138,40.138,23.533,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.072,50.983,23.517,34.404,24.817,0.0,22.596,20.504,17.289,2.692,55.317,20.004,20.350,20.438,20.400,20.179,61.908,20.217,20.471,20.396,20.554,41.017,33.229,42.046,57.233,34.958,27.996,
121,14.714,33.750,0.0,19.958,0.0,0.0,21.700,46.146,31.771,16.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.197,56.638,33.804,34.490,21.629,0.0,42.646,20.504,15.772,0.0,66.292,19.938,20.429,20.496,20.492,20.171,43.425,20.233,20.383,20.250,20.588,35.129,33.288,41.671,59.083,40.842,28.733,
122,3.327,37.854,0.0,22.021,0.0,0.0,40.471,49.800,26.204,10.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.732,41.592,31.725,34.488,22.567,0.0,53.396,13.902,14.254,4.104,57.475,19.971,20.425,20.508,20.558,20.079,46.917,20.358,20.400,20.100,20.658,45.133,38.442,42.525,61.700,51.542,28.338,
123,0.0,50.079,0.0,25.913,0.0,0.0,46.065,41.367,18.265,16.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.556,7.004,35.377,26.467,34.502,22.292,0.0,57.617,20.892,12.737,0.0,49.900,20.008,20.350,20.496,20.508,20.204,38.200,20.321,28.783,20.150,20.467,35.083,34.725,40.058,61.063,51.504,29.683,
124,0.0,66.550,0.0,33.296,0.0,0.0,42.790,43.131,22.821,14.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.456,7.479,40.856,31.233,34.321,23.417,0.0,25.760,26.283,11.219,0.0,47.548,20.000,20.321,20.550,20.488,20.146,29.267,20.217,20.575,20.275,20.483,22.213,34.675,41.688,61.213,49.188,32.142,
125,0.0,71.917,0.0,24.375,0.0,0.0,14.896,40.100,28.558,30.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.648,6.788,30.906,30.950,34.192,23.788,0.0,24.696,20.492,9.702,0.0,36.146,19.879,20.350,20.375,20.325,20.100,41.113,20.175,25.346,20.271,20.233,40.121,34.621,41.213,61.600,45.533,36.808,
126,0.0,84.806,0.0,12.333,9.313,0.0,6.465,43.283,43.004,23.788,33.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.752,7.195,26.710,32.950,34.708,24.033,0.0,16.946,13.629,8.950,0.0,38.417,19.950,20.217,20.592,20.575,20.129,44.825,20.292,36.263,20.288,20.550,71.238,34.671,41.550,61.213,45.096,44.100,
127,0.0,74.598,0.0,0.0,2.983,0.0,0.0,39.913,46.613,33.710,28.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.713,5.074,36.871,31.329,34.523,23.104,0.0,22.346,20.304,3.042,3.108,39.567,19.908,20.100,20.663,20.533,20.229,23.671,20.208,21.475,20.246,25.838,79.458,36.613,40.550,55.821,46.850,56.071,
128,0.0,78.383,0.0,0.0,0.0,0.0,0.0,36.940,41.315,21.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.488,7.558,39.171,32.196,34.573,22.179,0.0,24.579,20.427,0.0,0.0,40.483,19.900,20.279,20.546,20.508,23.400,22.721,19.471,20.308,20.296,21.838,79.596,33.708,40.671,59.138,53.921,59.938,
129,1.623,94.044,0.0,0.0,0.0,0.0,0.0,31.033,23.502,29.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.013,37.208,37.367,34.713,34.704,21.188,0.0,24.775,20.548,0.0,6.196,32.042,19.800,32.571,20.583,20.596,24.788,28.996,18.258,20.321,20.217,27.575,76.729,34.946,42.121,58.054,49.200,60.825,
130,26.754,92.344,0.0,0.0,0.0,0.0,0.0,33.663,12.558,31.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.844,45.258,46.258,33.621,33.421,19.108,0.0,24.858,26.438,0.0,5.683,25.279,19.792,28.333,20.475,20.488,20.050,42.625,20.371,22.754,20.204,31.254,73.929,48.229,41.642,53.275,44.892,56.621,
131,13.998,112.117,0.0,6.046,0.0,0.0,0.0,28.404,3.713,36.550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.381,24.752,27.640,63.100,29.196,34.515,19.971,0.0,16.085,20.542,0.0,13.567,20.321,19.783,24.688,20.379,20.483,20.046,26.371,20.325,20.229,20.196,28.938,75.404,51.771,41.821,53.388,41.525,50.438,
132,34.360,120.754,0.0,19.208,0.0,0.0,0.0,26.779,0.0,9.400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.419,21.727,25.721,63.779,29.200,35.338,20.454,0.0,22.444,13.877,0.0,4.479,20.296,19.788,20.521,20.621,20.488,22.204,20.129,20.317,20.329,20.158,20.446,87.438,44.988,41.633,59.521,37.929,44.229,
133,54.721,141.900,0.0,10.821,0.0,0.0,0.0,37.904,0.0,2.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.894,26.881,21.642,25.473,67.460,29.288,35.244,20.071,0.0,23.333,20.883,0.0,1.475,20.354,19.883,20.700,20.279,20.379,34.050,20.258,24.196,20.379,20.396,20.417,91.613,33.575,42.825,63.238,36.879,43.792,
134,59.568,117.142,0.0,1.525,0.0,0.0,0.0,35.213,0.0,9.280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.129,29.656,21.733,25.713,85.350,29.213,35.471,18.633,0.0,17.029,26.363,0.0,0.0,24.904,19.717,20.679,20.454,20.275,48.983,20.146,29.538,20.325,20.288,20.413,82.221,32.458,41.196,63.929,39.025,42.950,
135,30.650,116.854,0.0,0.0,0.0,0.0,0.0,45.567,0.0,32.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.833,29.500,21.796,40.358,84.833,32.392,35.083,17.804,0.0,22.338,20.517,0.0,0.0,39.417,19.654,20.613,20.463,20.654,82.679,20.196,25.071,20.375,20.188,20.308,68.725,31.096,45.067,64.129,43.475,43.408,
136,33.050,133.225,0.0,0.0,0.0,0.0,0.0,50.538,0.0,70.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.463,29.796,21.821,46.279,86.138,29.254,35.165,17.875,0.0,24.658,13.667,0.0,7.183,53.040,19.746,20.504,20.629,20.513,110.304,20.317,22.863,27.346,20.317,20.483,59.596,31.046,46.288,64.738,47.179,49.204,
137,35.450,125.842,0.0,4.321,0.0,0.0,0.0,47.700,0.0,77.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.995,27.183,21.710,60.558,101.521,29.217,35.302,16.858,0.0,14.250,20.460,0.0,36.467,65.646,19.683,26.921,20.625,20.579,99.083,29.558,20.521,29.081,20.338,20.375,51.450,38.917,46.079,64.933,52.917,59.867,
138,37.850,117.963,0.0,1.654,0.0,0.271,0.0,35.042,0.0,68.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.382,29.848,22.158,72.146,101.283,36.258,35.179,17.758,0.0,19.121,26.413,0.0,36.367,80.229,19.796,50.088,20.621,19.200,83.754,48.571,26.796,36.763,20.475,20.475,41.700,44.088,56.450,61.817,56.975,64.925,
139,40.250,113.650,0.0,0.0,0.0,0.0,0.0,44.117,0.0,49.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.215,28.269,23.652,93.604,84.567,30.467,35.300,17.283,0.0,23.871,20.479,0.0,32.988,90.075,19.796,77.058,30.575,18.821,66.208,45.542,24.800,33.871,20.513,20.421,36.471,43.721,48.042,63.950,56.996,65.050,
140,42.650,108.063,0.0,0.0,0.0,0.0,0.0,29.133,0.0,36.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.654,25.729,27.479,106.683,86.548,32.504,35.446,18.133,0.0,26.554,13.827,0.0,48.142,103.677,19.717,104.004,58.417,20.613,55.394,32.296,20.796,28.400,20.375,20.396,33.896,41.929,42.000,70.942,53.654,65.813,
