day,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
71,81.183,61.875,23.338,64.471,40.954,41.408,31.021,121.900,119.575,53.588,33.292,152.763,31.954,37.775,69.142,39.638,29.638,36.200,25.450,25.463,44.817,105.588,103.288,38.171,79.283,53.071,22.846,47.317,54.154,40.642,19.583,48.913,38.783,35.950,35.350,24.667,60.942,34.513,26.979,112.071,29.225,57.950,140.896,58.246,34.283,32.329,42.208,32.279,31.339
72,77.288,62.292,22.392,65.063,55.696,38.438,34.108,123.600,120.492,66.296,44.000,148.883,31.417,32.029,72.792,47.829,23.254,33.900,29.050,25.388,51.671,120.563,97.508,36.604,74.325,50.708,25.904,42.150,69.850,37.163,20.783,49.850,55.050,37.267,31.525,22.538,49.435,48.896,29.608,93.958,26.182,59.113,137.629,54.204,34.017,32.121,38.879,31.304,27.261
73,72.250,58.321,23.333,61.933,42.421,36.025,34.921,120.342,121.529,62.513,36.188,149.883,40.575,24.525,70.842,36.788,26.571,33.300,29.288,24.942,50.408,125.400,89.000,39.067,74.200,52.496,31.492,39.646,60.438,37.404,22.150,52.242,56.388,40.992,28.171,21.574,58.113,46.567,35.371,86.004,29.888,60.022,143.425,62.233,36.338,34.700,38.074,35.792,24.006
74,67.113,60.113,24.921,52.450,49.654,31.171,27.671,114.188,124.029,73.617,39.388,142.850,45.925,28.450,66.004,38.588,30.042,33.100,32.192,31.063,50.404,124.604,86.675,41.117,89.692,51.654,26.904,31.813,58.638,31.688,23.721,51.704,54.217,40.946,26.671,24.579,61.050,50.800,32.950,81.667,29.392,64.025,161.750,65.679,40.129,31.596,41.542,40.213,25.728
75,63.129,61.388,25.338,61.708,63.471,29.546,27.150,113.683,123.092,96.333,38.963,131.788,41.046,25.846,54.550,39.788,26.767,30.300,34.633,29.404,60.308,120.313,87.883,47.504,84.996,50.150,32.213,31.558,60.721,43.200,26.913,45.954,45.917,33.721,30.525,24.438,63.454,52.696,35.929,77.925,41.900,62.013,190.333,70.229,37.200,28.925,41.050,50.208,28.817
76,67.533,55.288,23.113,60.642,64.504,29.025,39.188,113.946,119.879,92.542,36.746,129.542,40.979,23.321,58.496,33.021,23.192,26.500,38.558,37.475,55.650,124.596,96.267,44.838,84.183,50.954,26.408,21.629,56.925,38.250,19.392,48.433,48.192,37.379,37.588,17.700,74.483,65.046,39.225,74.050,46.304,56.088,190.571,65.142,43.258,30.642,41.692,50.108,25.672
77,55.883,55.638,18.925,57.288,53.150,35.104,51.021,114.242,118.150,102.104,42.908,139.629,41.496,26.425,57.942,26.450,28.650,37.800,30.721,40.704,51.788,126.100,102.071,42.713,86.917,54.929,23.083,28.896,57.304,40.867,25.213,44.713,47.438,43.425,34.654,22.258,74.054,75.929,40.700,74.750,49.346,58.608,174.379,69.433,43.058,30.421,41.742,46.883,29.311
78,53.300,67.992,17.867,56.508,65.533,34.958,41.750,112.117,118.088,94.863,44.579,123.742,38.038,20.504,59.775,27.404,28.017,33.200,51.521,33.154,56.058,119.992,111.446,46.017,85.446,48.629,24.542,32.321,55.379,41.979,23.438,48.767,53.767,39.233,32.175,26.091,78.429,70.117,38.783,69.208,53.675,61.913,193.575,62.133,45.888,27.717,48.425,44.883,29.122
79,55.688,75.483,23.038,52.229,53.829,34.300,39.583,98.221,113.167,104.521,46.267,113.908,45.063,19.292,60.500,39.967,26.963,36.400,68.488,37.817,54.100,112.033,130.408,47.888,85.733,45.738,34.921,29.967,47.617,47.221,26.158,44.517,54.371,37.979,32.521,25.458,79.438,70.383,32.463,71.713,52.567,57.404,181.004,62.096,46.163,27.321,53.950,46.292,27.261
80,66.079,86.196,26.317,65.692,72.821,35.521,38.850,102.838,107.783,91.992,56.746,108.771,42.608,17.225,61.175,45.558,22.171,29.900,72.617,33.592,61.083,113.313,143.754,41.304,103.083,52.967,35.675,27.021,38.250,46.329,22.204,51.117,65.733,42.654,40.958,27.604,71.613,69.021,37.963,69.221,48.900,56.550,184.358,63.017,51.996,30.033,50.533,40.196,35.689
81,68.196,71.846,25.488,66.825,63.313,38.163,33.404,106.267,104.646,90.138,46.488,94.383,32.075,20.367,63.642,52.017,24.192,31.500,75.813,31.292,59.433,116.550,140.963,44.204,112.625,47.167,35.892,24.575,38.204,47.692,22.604,38.375,55.321,35.479,45.183,28.704,72.450,73.079,40.163,58.296,47.542,56.958,186.142,61.704,62.108,32.175,41.004,37.133,32.933
82,67.788,61.417,23.246,76.975,61.971,36.667,35.979,95.992,103.192,99.138,53.783,94.408,37.763,26.146,63.938,46.813,26.108,26.700,72.113,27.804,55.621,115.963,133.813,50.042,118.458,44.325,27.200,33.008,49.358,45.046,25.704,47.079,56.717,33.967,50.013,34.521,74.921,73.217,35.042,57.938,46.867,61.446,184.221,67.925,62.179,35.538,37.221,39.729,33.094
83,62.954,65.533,22.546,79.408,46.217,30.717,33.525,88.221,89.463,128.271,48.717,97.229,41.608,29.204,60.579,43.500,22.100,33.200,78.146,27.217,59.121,115.896,135.754,64.096,112.321,49.379,28.492,33.783,57.729,59.046,20.067,46.196,44.800,32.463,48.438,26.754,80.500,73.625,34.763,55.125,47.338,70.708,179.192,70.921,64.392,39.375,39.471,38.271,35.639
84,59.358,74.225,17.125,85.467,51.692,35.158,37.667,96.446,82.346,112.471,54.054,97.008,30.088,26.654,58.867,37.496,29.458,31.500,93.700,31.225,51.813,113.008,131.588,74.150,111.988,52.821,27.708,47.267,51.229,49.104,21.629,49.300,45.496,34.138,49.538,27.038,81.617,75.492,34.254,58.013,55.779,72.454,172.650,66.350,73.667,38.829,37.171,45.617,32.611
85,53.433,77.317,17.642,81.421,61.592,44.550,38.121,96.833,79.854,114.146,54.654,107.571,32.179,20.921,61.071,42.058,23.204,29.300,91.467,23.392,51.125,114.233,125.279,74.817,122.563,52.517,38.617,54.196,55.521,57.338,24.554,53.079,56.775,42.396,50.250,27.771,83.100,76.221,34.150,56.350,63.613,72.642,167.821,61.367,67.354,41.363,39.521,47.375,32.217
86,61.221,76.279,20.800,70.038,58.896,42.792,37.246,77.742,84.871,111.542,44.008,97.938,30.696,22.008,65.700,39.942,26.933,23.900,91.404,21.367,41.013,102.525,137.746,84.021,127.504,51.508,43.600,56.817,61.438,60.871,24.829,65.608,64.738,41.925,44.004,30.813,77.571,85.583,32.704,60.325,60.600,66.288,161.508,57.642,81.425,44.500,37.371,49.867,31.267
87,66.100,78.113,27.683,87.688,50.300,38.646,38.054,80.467,86.154,112.208,50.246,104.346,33.325,21.413,67.363,34.875,23.971,2.900,89.679,23.783,42.388,88.604,141.054,63.563,122.071,50.658,41.821,63.458,52.633,54.771,34.838,65.583,58.146,35.167,40.646,22.113,79.492,94.875,27.004,67.888,59.588,65.483,161.642,56.229,77.363,42.458,39.400,56.700,26.421
88,65.867,83.525,26.592,89.346,66.996,39.308,53.383,81.142,78.446,106.867,46.492,99.846,28.929,31.613,74.775,40.163,23.654,11.100,82.946,21.954,38.883,83.363,138.446,61.604,112.921,52.671,39.542,66.133,42.321,53.050,46.733,63.500,54.938,47.350,43.004,30.675,77.788,87.754,37.608,72.779,62.100,61.767,152.954,55.167,76.608,42.121,38.000,57.083,33.479
89,61.733,76.458,37.213,99.967,53.521,33.963,41.946,81.921,75.008,100.563,45.183,110.871,29.004,31.138,75.800,42.654,19.879,3.400,77.388,23.400,39.704,82.908,125.229,57.979,100.413,60.121,44.025,56.583,40.163,43.613,44.821,63.896,55.000,41.479,43.446,34.075,87.967,89.213,36.700,90.292,64.746,58.867,161.358,58.546,78.138,39.600,44.388,58.833,37.638
90,61.467,68.963,29.763,83.275,61.629,26.896,44.783,78.979,83.746,97.546,44.542,118.158,26.158,26.388,67.783,27.904,20.396,2.900,69.029,24.883,47.654,80.096,123.563,57.471,95.196,55.717,40.150,57.117,42.475,52.208,41.588,69.158,50.583,46.371,54.979,34.613,108.342,95.796,42.225,85.804,60.800,52.304,168.033,56.529,77.067,36.604,47.038,57.800,37.796
91,53.713,73.575,20.546,107.150,58.292,28.467,39.150,73.954,90.896,97.750,52.329,102.538,25.317,29.521,68.392,32.648,25.425,3.000,61.992,25.154,46.058,80.721,111.550,43.983,85.813,55.967,31.730,67.633,61.667,45.508,38.821,67.850,39.758,37.029,52.763,33.692,123.613,113.654,44.854,68.458,59.417,50.688,159.096,57.429,69.590,40.958,48.063,56.329,33.617
92,50.646,76.450,15.829,119.242,61.438,40.954,43.392,78.346,91.763,96.096,57.617,116.767,25.650,29.525,65.509,34.063,26.579,17.900,61.521,27.650,39.796,81.000,104.446,52.733,85.650,55.583,37.733,60.946,69.775,50.963,38.063,74.678,52.571,42.792,57.583,39.658,129.504,127.279,57.154,68.404,70.221,58.917,155.829,59.492,62.113,45.042,46.913,48.017,36.021
93,54.652,79.396,17.938,118.817,53.925,38.592,43.008,79.104,87.246,92.013,69.463,115.163,27.175,24.333,60.821,41.421,25.075,21.300,67.721,28.887,38.104,89.683,98.233,53.554,89.363,57.304,37.521,60.767,76.271,47.771,35.813,72.000,42.271,38.675,64.154,36.221,138.654,126.475,57.308,63.496,59.825,60.983,153.717,62.204,62.042,40.167,55.129,45.913,
