"","MOUTH","BON","MCN","PRA","RIS","RRE","WEL_quick","WEL_slow","ICH","LGR_quick","LGR_slow"
"3983",0,-0.0146090200268253,-0.0684378439118794,-0.233254854537885,-0.217586263413988,-0.196013752529586,NA,1.47782864904516,-0.0680851810014026,0.0534672090400073,1.38831149490075
"3984",0,0.0113283896415199,-0.0509261518412709,-0.206557479071333,-0.185942484342934,-0.16435503613581,NA,1.48622447198301,-0.0680656481181967,0.0795918866784364,1.39820023758004
"3985",0,0.0368869668198518,-0.030227589338695,-0.170399049154649,-0.151956837145683,-0.127670444819277,NA,1.49422007187492,-0.0669132080090381,0.0988132582289269,1.40754355800124
"3986",0,0.0620815899103903,-0.00383128879108665,-0.125364429972025,-0.105976255643521,-0.0848860736819619,NA,1.50189962847594,-0.059646975456377,0.111472733488113,1.41631181365033
"3987",0,0.086788892747919,0.0338961066257391,-0.0765109851749834,-0.0635941544328311,-0.0428319578753039,NA,1.50904752346612,-0.0447433855701391,0.12013088593075,1.42408556295382
"3988",0,0.110506222611624,0.0745528475911407,-0.0254556949786389,-0.0157286546827533,-0.00468685589745681,NA,1.5158586994361,-0.022729826196889,0.128509082340147,1.4315213875974
"3989",0,0.132777422477457,0.112827483385173,0.018684424510519,0.0156866494491594,0.0314822610680246,NA,1.52205551087801,0.00528032832062725,0.138512389381521,1.43864300159231
"3990",0,0.153385329307268,0.150973356737509,0.0604850832629171,0.0387626183024187,0.0646014881231149,NA,1.52779893311288,0.0384862297709604,0.152455565476051,1.44542965517871
"3991",0,0.172407074792462,0.190986285494433,0.0912077073500705,0.0613816372773961,0.0896879065409782,NA,1.53306533673582,0.074270471804496,0.168761297363288,1.45124699855644
"3992",0,0.190143815512322,0.22214679638478,0.11295093066819,0.0920543978570996,0.119370637922389,NA,1.53787244380049,0.111988469275433,0.184636852906766,1.45585492736189
"3993",0,0.206464422223777,0.248768431205356,0.137274441563619,0.124212245541221,0.146218260373013,NA,1.54244473365372,0.149901795578431,0.197630909766654,1.45922972758382
"3994",0,0.220697263605156,0.270400521410225,0.156919030985527,0.144660752594357,0.161768403296414,NA,1.54684423348342,0.178458870825718,0.209580252648842,1.46139659535917
"3995",0,0.232687033926688,0.288588216299736,0.174946640192323,0.159625861108104,0.170359642480614,NA,1.55057472578615,0.19806988556462,0.222936203893162,1.46296320222548
"3996",0,0.243070180851754,0.311733265194529,0.191598096024554,0.165337734586634,0.179681136995471,NA,1.55402609574318,0.211664772276051,0.238128939843372,1.46438159652165
"3997",0,0.252761637038823,0.335168029583137,0.208696801703518,0.178417924852467,0.17448343728903,NA,1.55745383629529,0.222720384170691,0.257664408406766,1.46574811641828
"3998",0,0.262161884083415,0.352840674705865,0.213822973023771,0.190584215361735,0.16928573758259,NA,1.56042080345134,0.224400212126414,0.280723226071422,1.46678708653492
"3999",0,0.271779541248826,0.359826037167854,0.217435375632003,0.185100816822346,0.181957815379284,NA,1.5629786865346,0.212836745268415,0.307196141702418,1.46811655328901
"4000",0,0.28189588169758,0.361178042805659,0.21330691550831,0.176761481543693,0.194844674155584,NA,1.56566210083154,0.190491126880662,0.340155843469458,1.46990103263342
"4001",0,0.292670131536594,0.360373277545061,0.215095914895244,0.185100816822346,0.221864121389892,NA,1.56721278052982,0.16818457425932,0.378154753834815,1.47185892068488
"4002",0,0.304667447325315,0.365073106666952,0.226896430082135,0.226911730685183,0.26520692307418,NA,1.5679201858398,0.155117075394454,0.420100361449261,1.47363154302367
"4003",0,0.317925543645839,0.368517501982311,0.242584578552171,0.273349262065628,0.305328010064394,NA,1.56853455036788,0.148475895104387,0.449395969495148,1.47463049574637
"4004",0,0.332182430531759,0.369611982736724,0.262160360305351,0.309048471306438,0.328782093037259,NA,1.56850353677392,0.145545962623476,0.475296450136186,1.47484688609876
"4005",0,0.347604946119319,0.3636567198083,0.287515986231703,0.327212228968162,0.339692966801193,NA,1.56769718333081,0.144061463499814,0.514981924896915,1.47525002428953
"4006",0,0.363897302668423,0.348462751688214,0.30781424850653,0.328868672276936,0.33913453625422,NA,1.56683175637539,0.152480136161634,0.553690967639271,1.47572578663965
"4007",0,0.381230619229539,0.33124077511142,0.322573493448735,0.321271880550491,0.336256471127513,NA,1.56591020958326,0.176173523490607,0.586916969047686,1.47563982334898
"4008",0,0.400684641528662,0.330983250228029,0.343043774895382,0.323156798798406,0.345921615209738,NA,1.56496946389964,0.209066898809642,0.61173063306704,1.47399021744339
"4009",0,0.423171432287242,0.351553050288909,0.363789287016943,0.348745991982218,0.357390919520644,NA,1.56343798309286,0.238971742998148,0.633642313815006,1.47181890329094
"4010",0,0.449317657871942,0.377305538628039,0.378273301284234,0.373935354022534,0.369590479162208,NA,1.56164067148066,0.259032014050791,0.660654656924684,1.47062282784997
