"date","spill","window_spill"
2007-07-18,0.17338,0.1305925
2007-07-19,0.16338,0.12904575
2007-07-20,0.17808,0.1252925
2007-07-21,0.16913,0.1215915
2007-07-22,0.14375,0.11798725
2007-07-23,0.15392,0.1143715
2007-07-24,0.14804,0.1102975
2007-07-25,0.14417,0.106285
2007-07-26,0.14463,0.102638
2007-07-27,0.16838,0.09844725
2007-07-28,0.1605,0.0945265
2007-07-29,0.14588,0.0900505
2007-07-30,0.16763,0.08628375
2007-07-31,0.15683,0.082668
2007-08-01,0.17904,0.0792825
2007-08-02,0.15067,0.07596375
2007-08-03,0.14463,0.07231275
2007-08-04,0.13542,0.0689345
2007-08-05,0.13275,0.06561575
2007-08-06,0.14604,0.06229175
2007-08-07,0.13513,0.05899475
2007-08-08,0.13275,0.055704
2007-08-09,0.13296,0.05246325
2007-08-10,0.13188,0.04961525
2007-08-11,0.13163,0.0469725
2007-08-12,0.12963,0.044137
2007-08-13,0.11392,0.04153175
2007-08-14,0.10571,0.039061
2007-08-15,0.11342,0.0367215
2007-08-16,0.10421,0.034632
2007-08-17,0.09883,0.031108
2007-08-18,0.09358,0.0269985
2007-08-19,0.08358,0.022487
2007-08-20,0.14096,0.01907875
2007-08-21,0.16438,0.01661625
2007-08-22,0.18046,0.014233
2007-08-23,0.14025,0.0117465
2007-08-24,0.0985,0.009262
2007-08-25,0.09854,0.00679625
2007-08-26,0.09946,0.0045055
2007-08-27,0.09938,0.00253575
2007-08-28,0.09863,0.00048875
2007-08-29,0.09163,0.000394
2007-08-30,0.082,0.000592
2007-08-31,0.08188,0.000592
2007-09-01,0.00379,0.000592
2007-09-02,0,0.0004565
2007-09-03,0,0.0004565
2007-09-04,0,0.0004565
2007-09-05,0.00542,0.0004565
2007-09-06,0,0.0011305
2007-09-07,0,0.0011305
2007-09-08,0,0.0011305
2007-09-09,0,0.0011305
2007-09-10,0,0.0011305
2007-09-11,0,0.0011305
2007-09-12,0,0.0011305
2007-09-13,0,0.0011305
2007-09-14,0,0.0011305
2007-09-15,0,0.0011305
2007-09-16,0,0.0011305
2007-09-17,0,0.0011305
2007-09-18,0,0.0011305
2007-09-19,0,0.0011305
2007-09-20,0,0.0011305
2007-09-21,0,0.0011305
2007-09-22,0,0.0011305
2007-09-23,0,0.0011305
2007-09-24,0,0.0011305
2007-09-25,0,0.0011305
2007-09-26,0,0.0011305
2007-09-27,0,0.0011305
2007-09-28,0,0.0011305
2007-09-29,0,0.0010325
2007-09-30,0,0.0010325
2007-10-01,0,0.00095225
2007-10-02,0.00392,0.00095225
2007-10-03,0,0.00095225
2007-10-04,0.00321,0.00095225
2007-10-05,0,0.00095225
2007-10-06,0,0.000872
2007-10-07,0,0.0009335
2007-10-08,0,0.0009335
2007-10-09,0.00321,0.0007355
2007-10-10,0,0.0007355
2007-10-11,0,0.0007355
2007-10-12,0.00792,0.0007355
2007-10-13,0,0.0007355
2007-10-14,0,0.0007355
2007-10-15,0,0.0007375
2007-10-16,0,6.35e-05
2007-10-17,0,6.35e-05
2007-10-18,0,6.35e-05
2007-10-19,0.02696,6.35e-05
2007-10-20,0,6.35e-05
2007-10-21,0,6.35e-05
2007-10-22,0,6.35e-05
2007-10-23,0,6.35e-05
2007-10-24,0,6.35e-05
2007-10-25,0,6.35e-05
2007-10-26,0,6.35e-05
2007-10-27,0,6.35e-05
2007-10-28,0,6.35e-05
2007-10-29,0,6.35e-05
2007-10-30,0,6.35e-05
2007-10-31,0,6.35e-05
2007-11-01,0,6.35e-05
2007-11-02,0,6.35e-05
2007-11-03,0,6.35e-05
2007-11-04,0,6.35e-05
2007-11-05,0,6.35e-05
2007-11-06,0,6.35e-05
2007-11-07,0,6.35e-05
2007-11-08,0,6.35e-05
2007-11-09,0,6.35e-05
2007-11-10,0,6.35e-05
2007-11-11,0,6.35e-05
2007-11-12,0,6.35e-05
