"date","temp","source","tailrace_temp","forebay_temp","WAN_temp"
2006-03-24,4.93666336633664,"linear_interpolation",NA,NA,4.93496
2006-03-25,4.86429702970297,"linear_interpolation",NA,NA,4.97104
2006-03-26,4.79193069306931,"linear_interpolation",NA,NA,5.00712
2006-03-27,4.71956435643565,"linear_interpolation",NA,NA,5.0432
2006-03-28,4.64719801980198,"linear_interpolation",NA,NA,5.07928
2006-03-29,4.57483168316832,"linear_interpolation",NA,NA,5.11536
2006-03-30,4.50246534653465,"linear_interpolation",NA,NA,5.15144
2006-03-31,4.43009900990099,"linear_interpolation",NA,NA,5.18752
2006-04-01,4.35773267326733,"linear_interpolation",NA,NA,5.2236
2006-04-02,4.28536633663366,"linear_interpolation",NA,NA,5.25968
2006-04-03,4.213,"tailrace",4.213,4.299,5.29576
2006-04-04,4.137,"tailrace",4.137,4.215,5.33184
2006-04-05,4.155,"tailrace",4.155,4.234,5.36792
2006-04-06,4.215,"tailrace",4.215,4.315,5.404
2006-04-07,4.442,"tailrace",4.442,4.537,5.371
2006-04-08,4.421,"tailrace",4.421,4.516,5.392
2006-04-09,4.565,"tailrace",4.565,4.648,5.346
2006-04-10,4.703,"tailrace",4.703,4.828,5.363
2006-04-11,4.741,"tailrace",4.741,4.848,5.379
2006-04-12,4.895,"tailrace",4.895,4.966,5.55
2006-04-13,5,"tailrace",5,5.09,5.654
2006-04-14,5.146,"tailrace",5.146,5.247,5.704
2006-04-15,5.27,"tailrace",5.27,5.359,5.679
2006-04-16,5.386,"tailrace",5.386,5.444,5.675
2006-04-17,5.579,"tailrace",5.579,5.671,5.729
2006-04-18,5.851,"tailrace",5.851,5.944,5.917
2006-04-19,6.138,"tailrace",6.138,6.225,6.121
2006-04-20,6.37,"tailrace",6.37,6.449,6.442
2006-04-21,6.604,"tailrace",6.604,6.69,6.767
2006-04-22,6.766,"tailrace",6.766,6.838,7.038
2006-04-23,6.986,"tailrace",6.986,7.063,7.258
2006-04-24,7.104,"tailrace",7.104,7.185,7.475
2006-04-25,7.278,"tailrace",7.278,7.366,7.675
2006-04-26,7.565,"tailrace",7.565,7.655,7.938
2006-04-27,7.708,"tailrace",7.708,7.789,8.163
2006-04-28,7.933,"tailrace",7.933,8.012,8.388
2006-04-29,8.275,"tailrace",8.275,8.375,8.556
2006-04-30,8.329,"tailrace",8.329,8.396,8.898
2006-05-01,8.451,"tailrace",8.451,8.516,8.863
2006-05-02,8.389,"tailrace",8.389,8.447,8.908
2006-05-03,8.447,"tailrace",8.447,8.502,9.067
2006-05-04,8.595,"tailrace",8.595,8.667,9.192
2006-05-05,8.662,"tailrace",8.662,8.738,9.333
2006-05-06,8.81,"tailrace",8.81,8.87,9.467
2006-05-07,9.037,"tailrace",9.037,9.118,9.454
2006-05-08,9.037,"tailrace",9.037,9.1,9.433
2006-05-09,9.034,"tailrace",9.034,9.116,9.421
2006-05-10,9.141,"tailrace",9.141,9.215,9.692
2006-05-11,9.255,"tailrace",9.255,9.319,9.858
2006-05-12,9.377,"tailrace",9.377,9.456,9.917
2006-05-13,9.662,"tailrace",9.662,9.769,9.929
2006-05-14,10.116,"tailrace",10.116,10.238,10.158
2006-05-15,10.447,"tailrace",10.447,10.535,10.363
2006-05-16,10.628,"tailrace",10.628,10.691,10.692
2006-05-17,10.933,"tailrace",10.933,11.035,10.967
2006-05-18,11.256,"tailrace",11.256,11.258,11.664
2006-05-19,11.343,"tailrace",11.343,11.375,11.971
2006-05-20,11.183,"tailrace",11.183,11.208,12.004
2006-05-21,11.037,"tailrace",11.037,11.104,11.975
2006-05-22,10.866,"tailrace",10.866,10.935,11.829
2006-05-23,10.924,"tailrace",10.924,10.993,11.733
2006-05-24,11.09,"tailrace",11.09,11.139,11.592
2006-05-25,11.141,"tailrace",11.141,11.185,11.367
2006-05-26,11.25,"tailrace",11.25,11.285,11.317
2006-05-27,11.263,"tailrace",11.263,11.321,11.438
2006-05-28,11.488,"tailrace",11.488,11.514,11.567
2006-05-29,11.81,"tailrace",11.81,11.859,11.692
2006-05-30,12.067,"tailrace",12.067,12.088,12.058
2006-05-31,12.354,"tailrace",12.354,12.398,12.383
2006-06-01,12.421,"tailrace",12.421,12.463,12.692
2006-06-02,12.363,"tailrace",12.363,12.387,12.817
2006-06-03,12.465,"tailrace",12.465,12.519,12.888
2006-06-04,12.581,"tailrace",12.581,12.59,12.988
2006-06-05,12.572,"tailrace",12.572,12.63,12.963
2006-06-06,12.839,"tailrace",12.839,12.899,13.075
2006-06-07,13.046,"tailrace",13.046,13.067,13.246
2006-06-08,13.152,"tailrace",13.152,13.162,13.479
2006-06-09,13.104,"tailrace",13.104,13.148,13.696
2006-06-10,13.046,"tailrace",13.046,13.037,13.85
2006-06-11,12.926,"tailrace",12.926,12.956,13.904
2006-06-12,12.965,"tailrace",12.965,12.981,13.913
2006-06-13,13.042,"tailrace",13.042,13.053,13.746
2006-06-14,12.983,"tailrace",12.983,13.007,13.496
2006-06-15,13.292,"tailrace",13.292,13.336,13.488
2006-06-16,13.25,"tailrace",13.25,13.255,13.746
2006-06-17,13.164,"tailrace",13.164,13.178,13.854
2006-06-18,13.299,"tailrace",13.299,13.34,14.042
2006-06-19,13.391,"tailrace",13.391,13.403,14.063
2006-06-20,13.472,"tailrace",13.472,13.523,14.021
2006-06-21,13.894,"tailrace",13.894,13.947,14.179
2006-06-22,13.799,"tailrace",13.799,13.806,14.338
2006-06-23,13.947,"tailrace",13.947,13.998,14.408
2006-06-24,14.38,"tailrace",14.38,14.428,14.804
2006-06-25,14.704,"tailrace",14.704,14.734,14.929
2006-06-26,14.813,"tailrace",14.813,14.843,15.13
2006-06-27,15.063,"tailrace",15.063,15.114,15.543
2006-06-28,15.185,"tailrace",15.185,15.243,15.925
2006-06-29,15.352,"tailrace",15.352,15.419,15.904
2006-06-30,15.479,"tailrace",15.479,15.498,15.979
2006-07-01,15.421,"tailrace",15.421,15.484,16.267
2006-07-02,15.671,"tailrace",15.671,15.866,16.517
2006-07-03,16.09,"tailrace",16.09,16.248,16.817
2006-07-04,16.292,"tailrace",16.292,16.44,17.167
2006-07-05,16.19,"tailrace",16.19,16.211,17.413
2006-07-06,15.933,"tailrace",15.933,15.963,17.354
2006-07-07,15.826,"tailrace",15.826,15.859,17.342
2006-07-08,16.046,"tailrace",16.046,16.125,17.542
2006-07-09,16.285,"tailrace",16.285,16.35,17.488
2006-07-10,16.456,"tailrace",16.456,16.477,17.446
2006-07-11,16.597,"tailrace",16.597,16.671,17.267
2006-07-12,16.565,"tailrace",16.565,16.572,17.475
2006-07-13,16.477,"tailrace",16.477,16.514,17.513
2006-07-14,16.566,"tailrace",16.566,16.598,17.575
2006-07-15,16.752,"tailrace",16.752,16.764,17.708
2006-07-16,16.773,"tailrace",16.773,16.838,17.75
2006-07-17,16.84,"tailrace",16.84,16.882,17.783
2006-07-18,16.755,"tailrace",16.755,16.782,17.671
2006-07-19,16.762,"tailrace",16.762,16.773,17.867
2006-07-20,16.826,"tailrace",16.826,16.886,18.008
2006-07-21,17.12,"tailrace",17.12,17.132,18.192
2006-07-22,17.359,"tailrace",17.359,17.412,18.288
